year,month,north_co2_anomaly,norm_north_co2,south_co2_anomaly,norm_south_co2,msl_mm_north,msl_mm_south,norm_msl_north,norm_msl_south,north_land_ocean_anomaly,south_land_ocean_anomaly,north_land_anomaly,south_land_anomaly,norm_north_land_ocean,norm_south_land_ocean,norm_north_land,norm_south_land
2008,3,5.214160951031877,0.5781902192260856,1.022224928875714,0.5623136799463395,40.36052173643448,36.770008287608825,0.3873699201717085,0.38728539449097527,1.06,0.35,2.04,0.46,0.5446009389671361,0.24242424242424238,0.6797752808988765,0.3746130030959752
2008,4,3.992402137660749,0.485818484762792,1.0989681888015288,0.5909982637555729,40.8479339233668,38.29177182835196,0.3920014739319726,0.4013362490857519,0.62,0.42,0.99,0.71,0.3380281690140845,0.31313131313131304,0.3848314606741573,0.4520123839009288
2008,5,2.9980130616957688,0.4106371620066326,1.2119776827515856,0.6332381986186868,40.4644187828339,42.64358463664948,0.3883571846858771,0.44151771444219906,0.62,0.4,0.96,0.5,0.3380281690140845,0.2929292929292929,0.3764044943820225,0.38699690402476783
2008,6,2.6018302773678386,0.3806835487792473,1.35465268456899,0.6865663091403145,39.30877873034835,44.72853256844905,0.37737590605948856,0.4607686029298348,0.64,0.34,0.85,0.11,0.3474178403755869,0.23232323232323232,0.3455056179775281,0.26625386996904027
2008,7,2.69138401631424,0.3874543075440866,1.3762036894844631,0.694621500010088,39.06526506880674,44.26405101740384,0.3750619577319197,0.4564799190699853,0.67,0.52,0.82,1.03,0.36150234741784043,0.4141414141414141,0.3370786516853933,0.5510835913312694
2008,8,2.4348738672264467,0.3680607192847973,1.2291737751330245,0.6396656393292263,36.16350869845343,43.63088283545585,0.3474884973450005,0.4506337058966524,0.64,0.42,0.78,0.36,0.3474178403755869,0.31313131313131304,0.3258426966292135,0.34365325077399383
2008,9,2.73299160089962,0.390600071432112,1.078652789006314,0.5834049091260296,36.46263373443728,42.89622698851443,0.3503308835682906,0.44385042964761345,0.67,0.56,0.84,1.13,0.36150234741784043,0.45454545454545453,0.3426966292134832,0.5820433436532508
2008,10,3.926236429831226,0.4808159907129716,1.0854575298661158,0.5859483397762494,38.83963009425444,41.93214589124174,0.37291789867296987,0.43494880797468516,0.9,0.45,1.38,0.8,0.4694835680751174,0.34343434343434337,0.4943820224719101,0.4798761609907121
2008,11,4.733418901645313,0.5418434571276436,1.02534520664759,0.5634799565593214,44.72956805343253,40.73575677286048,0.428886060803354,0.4239022234751388,0.99,0.41,1.67,0.68,0.5117370892018779,0.3030303030303029,0.5758426966292135,0.4427244582043344
2008,12,6.149834418952986,0.6489323167475081,1.0798382512539395,0.5838480032977857,45.57447452258632,42.9873154530143,0.4369146449036199,0.44469147409090726,0.76,0.43,1.23,0.54,0.40375586854460094,0.32323232323232315,0.452247191011236,0.39938080495356043
2009,1,6.656820262999441,0.6872632551048827,1.0405501929940413,0.5691631749369956,39.60997778721807,44.1773722278934,0.3802380003235096,0.4556795903492251,0.88,0.46,1.58,0.57,0.46009389671361506,0.3535353535353535,0.550561797752809,0.4086687306501548
2009,2,5.000003851023818,0.5619987561002416,0.8050683409366446,0.4811463389643849,40.4856656124292,41.76745665850908,0.3885590791730157,0.43342818772029146,0.66,0.42,1.1,0.44,0.35680751173708924,0.31313131313131304,0.4157303370786517,0.368421052631579
2009,3,5.016940650417327,0.5632792719591112,0.9020197510176776,0.5173841903480901,42.56675484726672,41.86877640290965,0.4083342857219548,0.4343637003397206,0.55,0.51,0.84,0.71,0.3051643192488263,0.4040404040404039,0.3426966292134832,0.4520123839009288
2009,4,3.3469037392198064,0.4370152299757477,0.9192149146601328,0.5238112839207671,41.70998514875362,42.15687021410006,0.40019297324512976,0.43702374846304115,0.63,0.52,0.96,0.6,0.3427230046948357,0.4141414141414141,0.3764044943820225,0.4179566563467493
2009,5,2.566026398757428,0.3779765772136965,1.0839145934022727,0.5853716312763471,41.64967879454697,44.44023873460312,0.3996199220800542,0.45810670794320524,0.59,0.66,0.77,1.11,0.323943661971831,0.5555555555555556,0.3230337078651686,0.5758513931888546
2009,6,2.471747561978688,0.3708485748771268,1.2991654943778026,0.6658266772962078,44.41498507163362,43.71565417709073,0.4258967880044199,0.45141642263497966,0.73,0.63,0.77,0.88,0.38967136150234744,0.5252525252525252,0.3230337078651686,0.5046439628482973
2009,7,2.453715965546456,0.3694852862972871,1.374837364314018,0.6941108041014156,46.773373612758135,41.87420818910222,0.44830698538696,0.43441385349159883,0.74,0.74,0.76,1.6,0.3943661971830986,0.6363636363636364,0.3202247191011236,0.7275541795665635
2009,8,2.4479314249895374,0.3690479429865878,1.0134821342010327,0.5590458564682225,47.50767907332787,44.24469298495328,0.4552846016802441,0.4563011811176547,0.76,0.67,0.81,1.22,0.40375586854460094,0.5656565656565656,0.33426966292134835,0.6099071207430341
2009,9,2.6136000431240323,0.3815734082713402,0.8782050033081643,0.5084828727961693,46.44171153670372,47.24936187235096,0.44515542131722513,0.4840441020852954,0.91,0.61,1.35,1.08,0.47417840375586856,0.505050505050505,0.4859550561797753,0.5665634674922602
2009,10,4.133714479870788,0.4965024806612906,1.053603707542457,0.5740422305365497,43.09840113135368,50.25527208304797,0.41338616668063766,0.5117984845268886,0.83,0.55,1.11,0.81,0.43661971830985913,0.44444444444444436,0.4185393258426967,0.48297213622291024
2009,11,5.058501399347593,0.5664214948121548,1.090823580996172,0.5879540265755008,45.24142691472048,48.816003628439546,0.4337499150468095,0.4985093293874008,0.85,0.68,1.19,1.25,0.4460093896713615,0.5757575757575758,0.4410112359550562,0.6191950464396285
2009,12,6.879067317829476,0.7040663636311586,1.0109432150169426,0.5580968761904586,47.92368288534312,48.157662303086816,0.4592376091582679,0.4924306857685989,0.77,0.67,0.94,0.91,0.4084507042253521,0.5656565656565656,0.3707865168539326,0.5139318885448917
2010,1,7.905779627353597,0.7816915019052774,1.274669445856054,0.6566707076710396,46.94709706255188,46.62860922952875,0.4499577637603986,0.47831252494463217,0.83,0.69,1.15,0.98,0.43661971830985913,0.5858585858585857,0.4297752808988764,0.5356037151702786
2010,2,6.007932675876658,0.6382037588784163,1.145718356594419,0.6084722296445275,48.593370543662495,43.411527307152575,0.46560120546391837,0.4486083369413385,0.96,0.7,1.42,1.06,0.49765258215962443,0.5959595959595959,0.5056179775280899,0.5603715170278638
2010,3,6.092898193412241,0.6446276226872457,1.1907460142804642,0.6253023671950744,52.23781808556053,41.570531331457175,0.5002319659769021,0.4316099228832433,1.1,0.69,1.77,1.0,0.5633802816901409,0.5858585858585857,0.603932584269663,0.541795665634675
2010,4,4.631022378692565,0.5341017127468051,1.1650424794468497,0.6156950713903211,50.00264793126215,42.04557926553765,0.47899263095303646,0.4359961690171559,1.14,0.62,1.84,0.66,0.5821596244131455,0.5151515151515151,0.6235955056179776,0.4365325077399381
2010,5,3.9172236751982457,0.4801345765347974,1.3450539313281236,0.6829785511786649,47.57127233441335,44.9947292333276,0.45588888613476636,0.4632264687754027,0.97,0.59,1.47,0.66,0.5023474178403755,0.4848484848484847,0.5196629213483146,0.4365325077399381
2010,6,3.492717623436109,0.4480395673870943,1.5106359597017105,0.7448686972941195,47.87355972199554,47.3569661602037,0.4587613220815333,0.4850376415951558,0.91,0.5,1.28,0.32,0.47417840375586856,0.39393939393939387,0.4662921348314607,0.3312693498452013
2010,7,3.5867722305886414,0.4551506167217587,1.5700871529091145,0.767089967745299,47.91909970414025,48.27419227531675,0.4591940582362696,0.4935066385378028,0.95,0.4,1.3,0.16,0.49295774647887325,0.2929292929292929,0.4719101123595506,0.281733746130031
2010,8,3.505912698541908,0.4490371881617977,1.428704682903175,0.714244971142834,45.19443473036807,47.35774164074422,0.4333033795805746,0.4850448018168488,0.89,0.42,1.19,0.36,0.46478873239436624,0.31313131313131304,0.4410112359550562,0.34365325077399383
2010,9,3.467407055596341,0.4461259482455559,1.1760382142563874,0.6198049838046906,44.56718943607534,44.8301290000944,0.4273430848253824,0.46170667027747275,0.79,0.52,1.08,0.93,0.4178403755868545,0.4141414141414141,0.4101123595505618,0.5201238390092879
2010,10,4.6954941644587525,0.5389761369048239,1.2870201375706185,0.6612870668396611,47.22650623847595,43.41683427136603,0.45261280328156483,0.448657337578104,0.91,0.47,1.54,0.76,0.47417840375586856,0.36363636363636354,0.5393258426966293,0.4674922600619196
2010,11,5.777710429754015,0.6207976817102838,1.211171683495586,0.6329369375928815,47.57758342292813,44.90247729842508,0.45594885621045517,0.4623746816950203,1.21,0.34,2.26,0.22,0.6150234741784038,0.23232323232323232,0.7415730337078652,0.30030959752321984
2010,12,7.96847892174287,0.7864319158961379,1.2681642926996184,0.6542392549143017,46.12516405285772,44.98989613498766,0.44214748116222724,0.463181843470486,0.65,0.37,0.98,0.46,0.35211267605633806,0.2626262626262626,0.3820224719101124,0.3746130030959752
2011,1,8.597878775908564,0.8340180315549318,1.5531331996298507,0.7607530321732766,48.36571523377875,43.517690572044096,0.4634379485023469,0.4495885710962251,0.66,0.43,1.05,0.63,0.35680751173708924,0.32323232323232315,0.401685393258427,0.4272445820433437
2011,2,6.520864165983658,0.67698422101504,1.309142879261199,0.6695559576676882,45.53373313833653,41.62119734698072,0.43652750663240003,0.432077735915924,0.61,0.42,0.96,0.37,0.3333333333333333,0.31313131313131304,0.3764044943820225,0.34674922600619196
2011,3,7.054257225300356,0.7173116911347903,1.4187646819850692,0.7105296639005448,41.604834886195,41.6107780679162,0.3991938002515055,0.43198153189263244,0.89,0.41,1.63,0.2,0.46478873239436624,0.3030303030303029,0.5646067415730337,0.29411764705882354
2011,4,5.141911557779521,0.5727277648565312,1.3258753300949198,0.6758101015330609,37.263787587853024,43.26613633909572,0.3579437156677328,0.4472659027872366,0.85,0.49,1.51,0.63,0.4460093896713615,0.38383838383838376,0.5308988764044944,0.4272445820433437
2011,5,4.476860781281767,0.522446241974161,1.5178409589206088,0.7475617338440359,40.027340088452426,44.39018175794948,0.3842039166208443,0.4576445183312298,0.71,0.41,1.08,0.23,0.38028169014084506,0.3030303030303029,0.4101123595505618,0.30340557275541796
2011,6,4.028688769221899,0.4885619551257234,1.6637969033463311,0.8021161732095589,43.30221733777832,46.0196634205681,0.41532289650105936,0.4726899634962048,0.79,0.46,1.17,0.38,0.4178403755868545,0.3535353535353535,0.4353932584269663,0.34984520123839014
2011,7,4.339698553337181,0.5120760177045021,1.7225952027145008,0.8240934093563819,44.7606462272803,47.28333585102588,0.42918137601459794,0.48435779302451604,0.78,0.62,1.14,1.35,0.4131455399061033,0.5151515151515151,0.4269662921348315,0.65015479876161
2011,8,4.049841828272127,0.4901612435714376,1.5111750579869914,0.745070197855348,42.62950536507564,49.7122445046307,0.40893056214775686,0.506784563940009,0.75,0.64,1.09,1.59,0.39906103286384975,0.5353535353535354,0.4129213483146068,0.7244582043343655
2011,9,3.947049311365975,0.4823895598540357,1.2858180992508506,0.6608377769742236,42.87781521719998,49.77621658370643,0.4112900854837559,0.5073752354583841,0.79,0.45,1.21,0.77,0.4178403755868545,0.34343434343434337,0.4466292134831461,0.4705882352941177
2011,10,5.202140102426823,0.5772813764796964,1.4206457948328564,0.7112327737135646,44.3797488605906,50.48262208265652,0.4255619617318539,0.513897668599246,0.93,0.4,1.6,0.64,0.48356807511737093,0.2929292929292929,0.5561797752808989,0.4303405572755418
2011,11,6.430830928317251,0.6701772094906912,1.446438929062944,0.7208735593830939,48.1242989496388,49.74927956493192,0.4611439301569405,0.507126518674282,0.65,0.45,0.94,0.91,0.35211267605633806,0.34343434343434337,0.3707865168539326,0.5139318885448917
2011,12,7.914229270124713,0.7823303417072262,1.4090096750560206,0.7068835024775555,53.616412185067325,48.533753754634255,0.5133318285914066,0.49590323991945656,0.87,0.3,1.5,0.3,0.45539906103286387,0.19191919191919188,0.5280898876404495,0.325077399380805
2012,1,8.233428942216497,0.8064636051865182,1.5434108764026662,0.7571190870463662,54.9361661206684,50.71187447882257,0.5258725722718783,0.5160144180138497,0.71,0.31,1.14,0.25,0.38028169014084506,0.202020202020202,0.4269662921348315,0.30959752321981426
2012,2,7.770581816891271,0.7714697984795529,1.417219744559604,0.709952207494554,54.3390885801506,50.91379242803596,0.5201989416116372,0.5178787810824296,0.62,0.41,1.02,0.38,0.3380281690140845,0.3030303030303029,0.3932584269662922,0.34984520123839014
2012,3,7.05022490870453,0.7170068256623378,1.4702946612085426,0.7297901958241642,53.110790942474495,50.19330093879452,0.5085272462888196,0.5112262881812251,0.63,0.44,1.03,0.53,0.3427230046948357,0.33333333333333326,0.3960674157303371,0.39628482972136225
2012,4,5.316471552296678,0.5859254674513352,1.448629608696201,0.7216923770043427,51.8012670893263,50.73836537964013,0.49608371227631015,0.5162590156701258,1.01,0.43,1.87,0.28,0.5211267605633803,0.32323232323232315,0.6320224719101125,0.3188854489164087
2012,5,4.631120807037577,0.5341091544749511,1.6341020432001243,0.7910170264520361,55.226757523687056,51.20516122208185,0.5286338690581205,0.520569068008738,0.95,0.56,1.55,0.84,0.49295774647887325,0.45454545454545453,0.5421348314606742,0.49226006191950467
2012,6,4.236150742506846,0.5042472295823331,1.7910280294093828,0.8496717748640449,56.31367963122095,54.9428640259903,0.5389621667684149,0.5550802895028211,0.99,0.42,1.61,0.15,0.5117370892018779,0.31313131313131304,0.5589887640449439,0.2786377708978328
2012,7,4.468166950748808,0.5217889402246909,1.909691034249072,0.894024841317957,56.75201878016468,56.44156248155223,0.5431274120946324,0.568918177924194,0.93,0.34,1.37,-0.24,0.48356807511737093,0.23232323232323232,0.4915730337078652,0.15789473684210528
2012,8,4.173416556837163,0.4995041776173864,1.5696061399851993,0.7669101779430063,58.146983242890464,55.8489456874133,0.5563828313803825,0.5634463866886105,0.82,0.51,1.08,0.59,0.431924882629108,0.4040404040404039,0.4101123595505618,0.4148606811145511
2012,9,4.160806875622166,0.4985508158637318,1.4125207236231332,0.7081958387918974,55.06286829547111,55.32525556731822,0.5270765387500957,0.5586110140875665,0.94,0.55,1.35,0.76,0.48826291079812206,0.44444444444444436,0.4859550561797753,0.4674922600619196
2012,10,5.567517745974135,0.604905950412951,1.515374253819146,0.7466397452644008,56.40651627297956,57.7055407137496,0.5398443316152431,0.5805888310027235,0.91,0.66,1.32,1.37,0.47417840375586856,0.5555555555555556,0.4775280898876405,0.6563467492260062
2012,11,6.708888891670229,0.6911999318767694,1.4583681982631087,0.7253324020552167,58.03582364198985,58.66161139684488,0.5553265556422213,0.5894164903537554,0.93,0.57,1.4,1.05,0.48356807511737093,0.4646464646464645,0.5,0.5572755417956656
2012,12,8.620288232422189,0.8357123106089389,1.5195861227973269,0.7482140295574439,62.07550852376912,57.50866882227363,0.5937129936634861,0.5787710595508089,0.51,0.55,0.43,1.0,0.2863849765258216,0.44444444444444436,0.22752808988764045,0.541795665634675
2013,1,8.98402321911407,0.8632126905841033,1.7496729970020763,0.8342143666933775,65.23131688993558,56.2110953997504,0.6237005411579039,0.5667902129883942,0.84,0.53,1.32,0.93,0.4413145539906103,0.42424242424242414,0.4775280898876405,0.5201238390092879
2013,2,7.370287664115642,0.7412053430217902,1.3450358385198211,0.6829717885694586,63.27827986549183,56.7494140370214,0.6051421295772894,0.5717606546473258,0.71,0.49,1.09,0.5,0.38028169014084506,0.38383838383838376,0.4129213483146068,0.38699690402476783
2013,3,7.578308598560588,0.7569328780385708,1.5218001517583564,0.7490415745346851,58.86766371320485,57.6166204236515,0.5632309784553282,0.5797678059004375,0.79,0.51,1.21,0.64,0.4178403755868545,0.4040404040404039,0.4466292134831461,0.4303405572755418
2013,4,5.93200174717528,0.6324629600343286,1.496348599809997,0.7395284632120295,59.209669881907125,56.03988275640615,0.5664808355560627,0.5652093603184435,0.7,0.49,0.99,0.42,0.3755868544600939,0.38383838383838376,0.3848314606741573,0.3622291021671827
2013,5,4.97918553493224,0.5604247760765756,1.6594757363482695,0.8005010362316742,59.80328746532295,55.57536925154714,0.5721215885457088,0.5609203814203837,0.8,0.52,1.15,0.59,0.4225352112676057,0.4141414141414141,0.4297752808988764,0.4148606811145511
2013,6,4.468051447342615,0.521780207527329,1.7936675059651974,0.8506583408054833,57.3707701612807,55.6311655675215,0.5490069948435028,0.5614355639055003,0.81,0.6,1.12,1.18,0.42723004694835687,0.49494949494949486,0.4213483146067416,0.5975232198142415
2013,7,4.806893507638188,0.5473985443676873,1.885586741006232,0.8850152993678893,57.67101672157378,55.90341925135766,0.5518600381662067,0.563949355846268,0.75,0.5,0.79,0.61,0.39906103286384975,0.39393939393939387,0.32865168539325845,0.4210526315789474
2013,8,4.70996791695986,0.5400704327740967,1.7306613792897667,0.8271083310344152,58.1781470464632,53.878351302158826,0.5566789602739374,0.5452513554428413,0.77,0.61,0.82,1.18,0.4084507042253521,0.505050505050505,0.3370786516853933,0.5975232198142415
2013,9,4.628823585356097,0.5339354717899214,1.4542470248469122,0.7237920173443828,56.01500315023223,54.02323151984162,0.5361240428648413,0.5465890737005191,0.77,0.75,0.89,2.01,0.4084507042253521,0.6464646464646464,0.3567415730337079,0.8544891640866873
2013,10,6.023389831179207,0.6393724054472307,1.5763992415489263,0.7694492581347746,55.38496596503117,58.06816889815345,0.5301372186276596,0.5839370751645847,0.8,0.57,1.01,1.06,0.4225352112676057,0.4646464646464645,0.3904494382022472,0.5603715170278638
2013,11,7.226722749152655,0.7303510401446003,1.484902160651162,0.7352500895322265,56.073711375154176,59.241544112517,0.5366819080704838,0.5947711660602607,1.06,0.51,1.63,0.78,0.5446009389671361,0.4040404040404039,0.5646067415730337,0.4736842105263158
2013,12,8.95049498475341,0.8606777703302111,1.4664391019858267,0.7283490906148941,57.64978095326635,58.22698582794237,0.5516582487871282,0.585403474856723,0.89,0.52,1.37,0.81,0.46478873239436624,0.4141414141414141,0.4915730337078652,0.48297213622291024
2014,1,9.098229709694136,0.8718473339411977,1.63703363159456,0.7921127760080968,58.0357018342869,59.62708697995756,0.555325398184653,0.5983309876918232,0.97,0.53,1.52,0.77,0.5023474178403755,0.42424242424242414,0.5337078651685394,0.4705882352941177
2014,2,7.577302047973886,0.7568567772382319,1.4893497000234004,0.7369124611332134,55.31228804084637,61.83437948573497,0.5294466086632988,0.6187115167401621,0.74,0.43,1.03,0.2,0.3943661971830986,0.32323232323232315,0.3960674157303371,0.29411764705882354
2014,3,7.569766034585319,0.7562870128788328,1.6066730711412949,0.7807648082300949,54.68575636092592,60.75251851252143,0.5234930949107529,0.6087224015988152,1.17,0.43,2.07,0.02,0.596244131455399,0.32323232323232315,0.6882022471910113,0.23839009287925697
2014,4,5.918417494544505,0.6314359152828117,1.6288092796816025,0.7890387326073875,56.42514444213356,58.13464707570154,0.5400213427142784,0.5845508861683612,1.05,0.54,1.68,0.31,0.539906103286385,0.4343434343434343,0.5786516853932585,0.3281733746130031
2014,5,5.205801524697579,0.5775582002865318,1.773464756085953,0.8431070917101445,55.631169750100725,58.59632229772822,0.5324767294095032,0.5888136584329274,0.92,0.74,1.24,1.36,0.47887323943661975,0.6363636363636364,0.4550561797752809,0.6532507739938082
2014,6,4.780129422124391,0.5453750312379463,1.8812021740233988,0.8833764651665815,56.12178644587773,60.741057686985954,0.5371387334855109,0.6086165806950916,0.92,0.53,1.02,0.43,0.47887323943661975,0.42424242424242414,0.3932584269662922,0.3653250773993808
2014,7,4.805701085788941,0.5473083906702296,2.042824744921146,0.943786671676726,59.83971884170755,62.256006051290726,0.5724677716794291,0.6226045089214742,0.87,0.44,0.87,0.2,0.45539906103286387,0.33333333333333326,0.351123595505618,0.29411764705882354
2014,8,4.557376269654116,0.5285336589264411,1.7468057032814597,0.8331426487716442,58.48633876746327,61.07515937263223,0.5596075011733022,0.6117014319740183,1.03,0.63,1.11,1.16,0.5305164319248826,0.5252525252525252,0.4185393258426967,0.5913312693498451
2014,9,4.648649716737571,0.535434437153102,1.4911286499216485,0.7375773851603924,57.49472258009597,62.33001851779122,0.5501848322198534,0.6232878860540946,0.94,0.76,0.93,1.83,0.48826291079812206,0.6565656565656565,0.3679775280898877,0.7987616099071209
2014,10,6.006573896437748,0.6381010276256097,1.6809197955969792,0.8085162536634641,56.91716266396888,63.92522007924148,0.5446966645600496,0.6380168137680234,0.96,0.62,1.08,1.27,0.49765258215962443,0.5151515151515151,0.4101123595505618,0.6253869969040249
2014,11,7.308684275118905,0.736547785549588,1.6840495778929632,0.8096860828140708,58.20775086607988,65.47106483938583,0.556960265677741,0.6522900167784456,0.8,0.54,0.86,0.81,0.4225352112676057,0.4343434343434343,0.34831460674157305,0.48297213622291024
2014,12,8.979599796527102,0.8628782553321122,1.6326573734066314,0.790477047412728,63.28555652279414,64.02318648578174,0.6052112748108192,0.6389213641115005,1.12,0.49,1.66,0.43,0.5727699530516432,0.38383838383838376,0.5730337078651686,0.3653250773993808
2015,1,9.44503161581135,0.8980674792207983,1.7085045695060344,0.8188267064617676,66.12281311860305,65.5910004921322,0.6321718367488762,0.6533974151175107,1.14,0.53,1.78,0.46,0.5821596244131455,0.42424242424242414,0.6067415730337079,0.3746130030959752
2015,2,7.414487808616306,0.744547118801405,1.4284278061832745,0.7141414820092672,64.81696202366388,66.95428521366719,0.6197632025143156,0.6659849918866416,1.16,0.61,1.89,0.87,0.5915492957746479,0.505050505050505,0.6376404494382023,0.5015479876160991
2015,3,7.419079036463204,0.7448942410606372,1.6460487275531066,0.7954823784438181,65.71492935725725,66.85734672039958,0.6282959887104805,0.6650899325445871,1.26,0.62,2.07,0.74,0.6384976525821596,0.5151515151515151,0.6882022471910113,0.4613003095975232
2015,4,5.766897931143985,0.61998019691741,1.543324721850237,0.7570868847724195,65.38174826186983,66.17348360146342,0.6251299904105555,0.6587756392988638,1.05,0.59,1.48,0.46,0.539906103286385,0.4848484848484847,0.5224719101123596,0.3746130030959752
2015,5,4.9771375750104045,0.5602699389614094,1.6708539598407914,0.8047539127147286,65.62222331974505,68.25724910483592,0.6274150649089212,0.6780156101048411,1.07,0.59,1.36,0.44,0.5492957746478874,0.4848484848484847,0.4887640449438203,0.368421052631579
2015,6,4.574952370803471,0.52986250953959,1.8685058366329603,0.8786309128627261,63.8675746157181,70.25328315361155,0.6107418055589106,0.6964455326484404,1.09,0.65,1.31,0.78,0.5586854460093897,0.5454545454545454,0.4747191011235956,0.4736842105263158
2015,7,4.780250093757145,0.5453841546818666,1.9487603605402888,0.9086279135024592,66.80046576614372,70.84413442422434,0.638611119048368,0.701901022327517,0.98,0.6,1.05,0.57,0.5070422535211268,0.49494949494949486,0.401685393258427,0.4086687306501548
2015,8,4.745973179790306,0.5427926301022897,1.6135843634397102,0.78334806496633,66.26464347925125,72.1690634919816,0.6335195563131205,0.7141344509654244,1.08,0.6,1.13,0.77,0.5539906103286385,0.49494949494949486,0.4241573033707865,0.4705882352941177
2015,9,4.6548505579864585,0.5359032551022934,1.5127803384410936,0.7456702088760883,68.78516890617128,75.09368858265644,0.6574704326594142,0.7411383058962895,1.26,0.61,1.47,0.68,0.6384976525821596,0.505050505050505,0.5196629213483146,0.4427244582043344
2015,10,5.960519553970526,0.6346190642080299,1.6469293611625813,0.7958115358004462,68.62834235282503,77.5858554042576,0.6559802142522144,0.7641491565959614,1.27,0.86,1.54,1.73,0.6431924882629109,0.7575757575757575,0.5393258426966293,0.7678018575851394
2015,11,6.977864455962932,0.7115359745801608,1.567819251849487,0.7662422868143766,68.781445804691,75.51721135235408,0.6574350545028496,0.7450488062435988,1.38,0.72,1.8,1.01,0.6948356807511736,0.6161616161616161,0.6123595505617978,0.5448916408668731
